Voltage ; Angle ; Time ; Step
Voltage Value: 12.000000 ; Angle Value: 86.338799 ; Time Value Ms: 1390.000000; Step: 39 
Voltage Value: 12.000000 ; Angle Value: 80.546448 ; Time Value Ms: 1395.000000; Step: 39 
Voltage Value: 6.000000 ; Angle Value: 102.732239 ; Time Value Ms: 1400.000000; Step: 40 
Voltage Value: 6.000000 ; Angle Value: 103.060112 ; Time Value Ms: 1405.000000; Step: 40 
Voltage Value: 5.700000 ; Angle Value: 94.316940 ; Time Value Ms: 1410.000000; Step: 41 
Voltage Value: 5.700000 ; Angle Value: 97.595627 ; Time Value Ms: 1415.000000; Step: 41 
Voltage Value: 5.400000 ; Angle Value: 92.677597 ; Time Value Ms: 1420.000000; Step: 42 
Voltage Value: 5.400000 ; Angle Value: 99.562843 ; Time Value Ms: 1425.000000; Step: 42 
Voltage Value: 5.100000 ; Angle Value: 99.453552 ; Time Value Ms: 1430.000000; Step: 43 
Voltage Value: 5.100000 ; Angle Value: 74.972679 ; Time Value Ms: 1435.000000; Step: 43 
Voltage Value: 4.800000 ; Angle Value: 75.628418 ; Time Value Ms: 1440.000000; Step: 44 
Voltage Value: 4.800000 ; Angle Value: 89.289619 ; Time Value Ms: 1445.000000; Step: 44 
Voltage Value: 4.500000 ; Angle Value: 85.901642 ; Time Value Ms: 1450.000000; Step: 45 
Voltage Value: 4.500000 ; Angle Value: 96.830605 ; Time Value Ms: 1455.000000; Step: 45 
Voltage Value: 4.200000 ; Angle Value: 94.535522 ; Time Value Ms: 1460.000000; Step: 46 
Voltage Value: 4.200000 ; Angle Value: 81.967216 ; Time Value Ms: 1465.000000; Step: 46 
Voltage Value: 3.900000 ; Angle Value: 86.229507 ; Time Value Ms: 1470.000000; Step: 47 
Voltage Value: 3.900000 ; Angle Value: 78.142075 ; Time Value Ms: 1475.000000; Step: 47 
Voltage Value: 3.600000 ; Angle Value: 94.426231 ; Time Value Ms: 1480.000000; Step: 48 
Voltage Value: 3.600000 ; Angle Value: 96.284157 ; Time Value Ms: 1485.000000; Step: 48 
Voltage Value: 3.300000 ; Angle Value: 73.333336 ; Time Value Ms: 1490.000000; Step: 49 
Voltage Value: 3.300000 ; Angle Value: 96.393440 ; Time Value Ms: 1495.000000; Step: 49 
Voltage Value: 0.000000 ; Angle Value: 94.972679 ; Time Value Ms: 1500.000000; Step: 50 
Voltage Value: 0.000000 ; Angle Value: 73.005463 ; Time Value Ms: 1505.000000; Step: 50 
Voltage Value: 0.000000 ; Angle Value: 90.601089 ; Time Value Ms: 1510.000000; Step: 51 
Voltage Value: 0.000000 ; Angle Value: 73.114754 ; Time Value Ms: 1515.000000; Step: 51 
Voltage Value: 0.000000 ; Angle Value: 93.989075 ; Time Value Ms: 1520.000000; Step: 52 
Voltage Value: 0.000000 ; Angle Value: 83.825134 ; Time Value Ms: 1525.000000; Step: 52 
Voltage Value: 0.000000 ; Angle Value: 85.245903 ; Time Value Ms: 1530.000000; Step: 53 
Voltage Value: 0.000000 ; Angle Value: 75.956284 ; Time Value Ms: 1535.000000; Step: 53 
Voltage Value: 0.000000 ; Angle Value: 79.125687 ; Time Value Ms: 1540.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 77.595627 ; Time Value Ms: 1545.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 72.349724 ; Time Value Ms: 1550.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 71.693993 ; Time Value Ms: 1555.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 88.306007 ; Time Value Ms: 1560.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 90.491806 ; Time Value Ms: 1565.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 70.928963 ; Time Value Ms: 1570.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 74.316940 ; Time Value Ms: 1575.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 74.644806 ; Time Value Ms: 1580.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 71.038254 ; Time Value Ms: 1585.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 77.049179 ; Time Value Ms: 1590.000000; Step: 59 
Voltage Value: 0.000000 ; Angle Value: 74.754097 ; Time Value Ms: 1595.000000; Step: 59 
Voltage Value: -3.000000 ; Angle Value: 77.814209 ; Time Value Ms: 1600.000000; Step: 60 
Voltage Value: -3.000000 ; Angle Value: 69.398911 ; Time Value Ms: 1605.000000; Step: 60 
Voltage Value: -3.300000 ; Angle Value: 92.131149 ; Time Value Ms: 1610.000000; Step: 61 
Voltage Value: -3.300000 ; Angle Value: 81.857925 ; Time Value Ms: 1615.000000; Step: 61 
Voltage Value: -3.600000 ; Angle Value: 73.770493 ; Time Value Ms: 1620.000000; Step: 62 
Voltage Value: -3.600000 ; Angle Value: 93.442619 ; Time Value Ms: 1625.000000; Step: 62 
Voltage Value: -3.900000 ; Angle Value: 87.868851 ; Time Value Ms: 1630.000000; Step: 63 
Voltage Value: -3.900000 ; Angle Value: 91.475410 ; Time Value Ms: 1635.000000; Step: 63 
Voltage Value: -4.200000 ; Angle Value: 73.442619 ; Time Value Ms: 1640.000000; Step: 64 
Voltage Value: -4.200000 ; Angle Value: 84.808746 ; Time Value Ms: 1645.000000; Step: 64 
Voltage Value: -4.500000 ; Angle Value: 86.229507 ; Time Value Ms: 1650.000000; Step: 65 
Voltage Value: -4.500000 ; Angle Value: 80.983604 ; Time Value Ms: 1655.000000; Step: 65 
Voltage Value: -4.800000 ; Angle Value: 91.038254 ; Time Value Ms: 1660.000000; Step: 66 
Voltage Value: -4.800000 ; Angle Value: 74.972679 ; Time Value Ms: 1665.000000; Step: 66 
Voltage Value: -5.100000 ; Angle Value: 97.158470 ; Time Value Ms: 1670.000000; Step: 67 
Voltage Value: -5.100000 ; Angle Value: 74.754097 ; Time Value Ms: 1675.000000; Step: 67 
Voltage Value: -5.400000 ; Angle Value: 92.568306 ; Time Value Ms: 1680.000000; Step: 68 
Voltage Value: -5.400000 ; Angle Value: 95.737701 ; Time Value Ms: 1685.000000; Step: 68 
Voltage Value: -5.700000 ; Angle Value: 100.765030 ; Time Value Ms: 1690.000000; Step: 69 
Voltage Value: -5.700000 ; Angle Value: 100.765030 ; Time Value Ms: 1695.000000; Step: 69 
Voltage Value: -12.000000 ; Angle Value: 101.639343 ; Time Value Ms: 1700.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 93.114754 ; Time Value Ms: 1705.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 96.284157 ; Time Value Ms: 1710.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 81.202187 ; Time Value Ms: 1715.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 99.890709 ; Time Value Ms: 1720.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 80.655739 ; Time Value Ms: 1725.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 94.426231 ; Time Value Ms: 1730.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 96.721313 ; Time Value Ms: 1735.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 88.743172 ; Time Value Ms: 1740.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 105.573769 ; Time Value Ms: 1745.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 104.808746 ; Time Value Ms: 1750.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 96.830605 ; Time Value Ms: 1755.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 85.136612 ; Time Value Ms: 1760.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 107.759560 ; Time Value Ms: 1765.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 103.606560 ; Time Value Ms: 1770.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 99.890709 ; Time Value Ms: 1775.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 92.131149 ; Time Value Ms: 1780.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 97.049179 ; Time Value Ms: 1785.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 89.508194 ; Time Value Ms: 1790.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 112.021858 ; Time Value Ms: 1795.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 100.546448 ; Time Value Ms: 1800.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 113.770493 ; Time Value Ms: 1805.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 94.535522 ; Time Value Ms: 1810.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 103.497269 ; Time Value Ms: 1815.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 96.721313 ; Time Value Ms: 1820.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 99.125687 ; Time Value Ms: 1825.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 102.404373 ; Time Value Ms: 1830.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 117.267761 ; Time Value Ms: 1835.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 97.595627 ; Time Value Ms: 1840.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 98.469948 ; Time Value Ms: 1845.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 99.344261 ; Time Value Ms: 1850.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 96.830605 ; Time Value Ms: 1855.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 117.049179 ; Time Value Ms: 1860.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 101.420769 ; Time Value Ms: 1865.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 109.289619 ; Time Value Ms: 1870.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 119.562843 ; Time Value Ms: 1875.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 105.901642 ; Time Value Ms: 1880.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 116.284157 ; Time Value Ms: 1885.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 103.825134 ; Time Value Ms: 1890.000000; Step: 89 
Voltage Value: -12.000000 ; Angle Value: 108.415298 ; Time Value Ms: 1895.000000; Step: 89 
Voltage Value: -6.000000 ; Angle Value: 121.748634 ; Time Value Ms: 1900.000000; Step: 90 
Voltage Value: -6.000000 ; Angle Value: 104.153008 ; Time Value Ms: 1905.000000; Step: 90 
Voltage Value: -5.700000 ; Angle Value: 104.590164 ; Time Value Ms: 1910.000000; Step: 91 
Voltage Value: -5.700000 ; Angle Value: 122.732239 ; Time Value Ms: 1915.000000; Step: 91 
Voltage Value: -5.400000 ; Angle Value: 105.136612 ; Time Value Ms: 1920.000000; Step: 92 
Voltage Value: -5.400000 ; Angle Value: 113.989075 ; Time Value Ms: 1925.000000; Step: 92 
Voltage Value: -5.100000 ; Angle Value: 127.868851 ; Time Value Ms: 1930.000000; Step: 93 
Voltage Value: -5.100000 ; Angle Value: 128.524597 ; Time Value Ms: 1935.000000; Step: 93 
Voltage Value: -4.800000 ; Angle Value: 126.120216 ; Time Value Ms: 1940.000000; Step: 94 
Voltage Value: -4.800000 ; Angle Value: 118.032784 ; Time Value Ms: 1945.000000; Step: 94 
Voltage Value: -4.500000 ; Angle Value: 107.213112 ; Time Value Ms: 1950.000000; Step: 95 
Voltage Value: -4.500000 ; Angle Value: 131.038254 ; Time Value Ms: 1955.000000; Step: 95 
Voltage Value: -4.200000 ; Angle Value: 118.032784 ; Time Value Ms: 1960.000000; Step: 96 
Voltage Value: -4.200000 ; Angle Value: 128.306015 ; Time Value Ms: 1965.000000; Step: 96 
Voltage Value: -3.900000 ; Angle Value: 125.792351 ; Time Value Ms: 1970.000000; Step: 97 
Voltage Value: -3.900000 ; Angle Value: 107.650276 ; Time Value Ms: 1975.000000; Step: 97 
Voltage Value: -3.600000 ; Angle Value: 121.967216 ; Time Value Ms: 1980.000000; Step: 98 
Voltage Value: -3.600000 ; Angle Value: 129.508194 ; Time Value Ms: 1985.000000; Step: 98 
Voltage Value: -3.300000 ; Angle Value: 120.655739 ; Time Value Ms: 1990.000000; Step: 99 
Voltage Value: -3.300000 ; Angle Value: 110.382515 ; Time Value Ms: 1995.000000; Step: 99 
Voltage Value: 0.000000 ; Angle Value: 113.989075 ; Time Value Ms: 2000.000000; Step: 0 
Voltage Value: 0.000000 ; Angle Value: 110.819672 ; Time Value Ms: 2005.000000; Step: 0 
Voltage Value: 0.000000 ; Angle Value: 133.114761 ; Time Value Ms: 2010.000000; Step: 1 
Voltage Value: 0.000000 ; Angle Value: 127.322403 ; Time Value Ms: 2015.000000; Step: 1 
Voltage Value: 0.000000 ; Angle Value: 113.879784 ; Time Value Ms: 2020.000000; Step: 2 
Voltage Value: 0.000000 ; Angle Value: 123.934425 ; Time Value Ms: 2025.000000; Step: 2 
Voltage Value: 0.000000 ; Angle Value: 121.420769 ; Time Value Ms: 2030.000000; Step: 3 
Voltage Value: 0.000000 ; Angle Value: 113.770493 ; Time Value Ms: 2035.000000; Step: 3 
Voltage Value: 0.000000 ; Angle Value: 111.366119 ; Time Value Ms: 2040.000000; Step: 4 
Voltage Value: 0.000000 ; Angle Value: 111.147537 ; Time Value Ms: 2045.000000; Step: 4 
Voltage Value: 0.000000 ; Angle Value: 114.644806 ; Time Value Ms: 2050.000000; Step: 5 
Voltage Value: 0.000000 ; Angle Value: 125.027321 ; Time Value Ms: 2055.000000; Step: 5 
Voltage Value: 0.000000 ; Angle Value: 114.426231 ; Time Value Ms: 2060.000000; Step: 6 
Voltage Value: 0.000000 ; Angle Value: 111.038254 ; Time Value Ms: 2065.000000; Step: 6 
Voltage Value: 0.000000 ; Angle Value: 116.393440 ; Time Value Ms: 2070.000000; Step: 7 
Voltage Value: 0.000000 ; Angle Value: 134.535522 ; Time Value Ms: 2075.000000; Step: 7 
Voltage Value: 0.000000 ; Angle Value: 118.907104 ; Time Value Ms: 2080.000000; Step: 8 
Voltage Value: 0.000000 ; Angle Value: 110.273224 ; Time Value Ms: 2085.000000; Step: 8 
Voltage Value: 0.000000 ; Angle Value: 135.519119 ; Time Value Ms: 2090.000000; Step: 9 
Voltage Value: 0.000000 ; Angle Value: 122.404373 ; Time Value Ms: 2095.000000; Step: 9 
Voltage Value: 3.000000 ; Angle Value: 129.180328 ; Time Value Ms: 2100.000000; Step: 10 
Voltage Value: 3.000000 ; Angle Value: 123.825134 ; Time Value Ms: 2105.000000; Step: 10 
Voltage Value: 3.300000 ; Angle Value: 112.021858 ; Time Value Ms: 2110.000000; Step: 11 
Voltage Value: 3.300000 ; Angle Value: 111.475410 ; Time Value Ms: 2115.000000; Step: 11 
Voltage Value: 3.600000 ; Angle Value: 129.617493 ; Time Value Ms: 2120.000000; Step: 12 
Voltage Value: 3.600000 ; Angle Value: 132.131149 ; Time Value Ms: 2125.000000; Step: 12 
Voltage Value: 3.900000 ; Angle Value: 111.803276 ; Time Value Ms: 2130.000000; Step: 13 
Voltage Value: 3.900000 ; Angle Value: 123.387978 ; Time Value Ms: 2135.000000; Step: 13 
Voltage Value: 4.200000 ; Angle Value: 108.743172 ; Time Value Ms: 2140.000000; Step: 14 
Voltage Value: 4.200000 ; Angle Value: 124.153008 ; Time Value Ms: 2145.000000; Step: 14 
Voltage Value: 4.500000 ; Angle Value: 119.344261 ; Time Value Ms: 2150.000000; Step: 15 
Voltage Value: 4.500000 ; Angle Value: 113.770493 ; Time Value Ms: 2155.000000; Step: 15 
Voltage Value: 4.800000 ; Angle Value: 109.726776 ; Time Value Ms: 2160.000000; Step: 16 
Voltage Value: 4.800000 ; Angle Value: 110.382515 ; Time Value Ms: 2165.000000; Step: 16 
Voltage Value: 5.100000 ; Angle Value: 131.147537 ; Time Value Ms: 2170.000000; Step: 17 
Voltage Value: 5.100000 ; Angle Value: 131.366119 ; Time Value Ms: 2175.000000; Step: 17 
Voltage Value: 5.400000 ; Angle Value: 133.989075 ; Time Value Ms: 2180.000000; Step: 18 
Voltage Value: 5.400000 ; Angle Value: 124.699455 ; Time Value Ms: 2185.000000; Step: 18 
Voltage Value: 5.700000 ; Angle Value: 109.071037 ; Time Value Ms: 2190.000000; Step: 19 
Voltage Value: 5.700000 ; Angle Value: 133.442627 ; Time Value Ms: 2195.000000; Step: 19 
Voltage Value: 12.000000 ; Angle Value: 129.508194 ; Time Value Ms: 2200.000000; Step: 20 
Voltage Value: 12.000000 ; Angle Value: 117.923500 ; Time Value Ms: 2205.000000; Step: 20 
Voltage Value: 12.000000 ; Angle Value: 114.426231 ; Time Value Ms: 2210.000000; Step: 21 
Voltage Value: 12.000000 ; Angle Value: 114.316940 ; Time Value Ms: 2215.000000; Step: 21 
Voltage Value: 12.000000 ; Angle Value: 120.765030 ; Time Value Ms: 2220.000000; Step: 22 
Voltage Value: 12.000000 ; Angle Value: 130.601089 ; Time Value Ms: 2225.000000; Step: 22 
Voltage Value: 12.000000 ; Angle Value: 126.885246 ; Time Value Ms: 2230.000000; Step: 23 
Voltage Value: 12.000000 ; Angle Value: 108.852463 ; Time Value Ms: 2235.000000; Step: 23 
Voltage Value: 12.000000 ; Angle Value: 123.606560 ; Time Value Ms: 2240.000000; Step: 24 
Voltage Value: 12.000000 ; Angle Value: 120.109291 ; Time Value Ms: 2245.000000; Step: 24 
Voltage Value: 12.000000 ; Angle Value: 105.355194 ; Time Value Ms: 2250.000000; Step: 25 
Voltage Value: 12.000000 ; Angle Value: 128.524597 ; Time Value Ms: 2255.000000; Step: 25 
Voltage Value: 12.000000 ; Angle Value: 122.185791 ; Time Value Ms: 2260.000000; Step: 26 
Voltage Value: 12.000000 ; Angle Value: 127.322403 ; Time Value Ms: 2265.000000; Step: 26 
Voltage Value: 12.000000 ; Angle Value: 111.693993 ; Time Value Ms: 2270.000000; Step: 27 
Voltage Value: 12.000000 ; Angle Value: 111.147537 ; Time Value Ms: 2275.000000; Step: 27 
Voltage Value: 12.000000 ; Angle Value: 124.699455 ; Time Value Ms: 2280.000000; Step: 28 
Voltage Value: 12.000000 ; Angle Value: 120.546448 ; Time Value Ms: 2285.000000; Step: 28 
Voltage Value: 12.000000 ; Angle Value: 100.765030 ; Time Value Ms: 2290.000000; Step: 29 
Voltage Value: 12.000000 ; Angle Value: 120.983604 ; Time Value Ms: 2295.000000; Step: 29 
Voltage Value: 12.000000 ; Angle Value: 101.202187 ; Time Value Ms: 2300.000000; Step: 30 
Voltage Value: 12.000000 ; Angle Value: 114.972679 ; Time Value Ms: 2305.000000; Step: 30 
Voltage Value: 12.000000 ; Angle Value: 109.836067 ; Time Value Ms: 2310.000000; Step: 31 
Voltage Value: 12.000000 ; Angle Value: 102.513664 ; Time Value Ms: 2315.000000; Step: 31 
Voltage Value: 12.000000 ; Angle Value: 95.191254 ; Time Value Ms: 2320.000000; Step: 32 
Voltage Value: 12.000000 ; Angle Value: 109.180328 ; Time Value Ms: 2325.000000; Step: 32 
Voltage Value: 12.000000 ; Angle Value: 106.010925 ; Time Value Ms: 2330.000000; Step: 33 
Voltage Value: 12.000000 ; Angle Value: 118.032784 ; Time Value Ms: 2335.000000; Step: 33 
Voltage Value: 12.000000 ; Angle Value: 94.972679 ; Time Value Ms: 2340.000000; Step: 34 
Voltage Value: 12.000000 ; Angle Value: 115.409836 ; Time Value Ms: 2345.000000; Step: 34 
Voltage Value: 12.000000 ; Angle Value: 92.677597 ; Time Value Ms: 2350.000000; Step: 35 
Voltage Value: 12.000000 ; Angle Value: 114.207649 ; Time Value Ms: 2355.000000; Step: 35 
Voltage Value: 12.000000 ; Angle Value: 106.557381 ; Time Value Ms: 2360.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 94.972679 ; Time Value Ms: 2365.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 97.814209 ; Time Value Ms: 2370.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 104.918030 ; Time Value Ms: 2375.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 90.163933 ; Time Value Ms: 2380.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 109.836067 ; Time Value Ms: 2385.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 94.316940 ; Time Value Ms: 2390.000000; Step: 39 
Voltage Value: 12.000000 ; Angle Value: 89.617485 ; Time Value Ms: 2395.000000; Step: 39 
Voltage Value: 6.000000 ; Angle Value: 104.590164 ; Time Value Ms: 2400.000000; Step: 40 
Voltage Value: 6.000000 ; Angle Value: 92.677597 ; Time Value Ms: 2405.000000; Step: 40 
Voltage Value: 5.700000 ; Angle Value: 109.508194 ; Time Value Ms: 2410.000000; Step: 41 
Voltage Value: 5.700000 ; Angle Value: 93.879784 ; Time Value Ms: 2415.000000; Step: 41 
Voltage Value: 5.400000 ; Angle Value: 106.120216 ; Time Value Ms: 2420.000000; Step: 42 
Voltage Value: 5.400000 ; Angle Value: 97.049179 ; Time Value Ms: 2425.000000; Step: 42 
Voltage Value: 5.100000 ; Angle Value: 102.185791 ; Time Value Ms: 2430.000000; Step: 43 
Voltage Value: 5.100000 ; Angle Value: 81.748634 ; Time Value Ms: 2435.000000; Step: 43 
Voltage Value: 4.800000 ; Angle Value: 86.120216 ; Time Value Ms: 2440.000000; Step: 44 
Voltage Value: 4.800000 ; Angle Value: 82.076500 ; Time Value Ms: 2445.000000; Step: 44 
Voltage Value: 4.500000 ; Angle Value: 94.535522 ; Time Value Ms: 2450.000000; Step: 45 
Voltage Value: 4.500000 ; Angle Value: 84.808746 ; Time Value Ms: 2455.000000; Step: 45 
Voltage Value: 4.200000 ; Angle Value: 93.442619 ; Time Value Ms: 2460.000000; Step: 46 
Voltage Value: 4.200000 ; Angle Value: 103.606560 ; Time Value Ms: 2465.000000; Step: 46 
Voltage Value: 3.900000 ; Angle Value: 102.841530 ; Time Value Ms: 2470.000000; Step: 47 
Voltage Value: 3.900000 ; Angle Value: 86.775955 ; Time Value Ms: 2475.000000; Step: 47 
